Filename,Segment,F1,F2
paroqe-toend_s1,ɛ11,498.5963178,2059.268864
patole-totwist_s1,æ11,565.7018492,1883.723939
patole-totwist_s1,ø11,405.4437047,1741.140029
patole-totwist_s1,ɛ11,434.6193467,2161.450326
patole2,æ11,518.9484435,1889.431117
patole2,ø11,363.7281453,1740.455614
patole2,ɛ11,430.3590732,2202.579825
pengaw-step_stride_s1,ɛ11,409.4381425,2227.807673
pengaw-step_stride_s1,æ11,596.696186,2017.9201
pešanâ-remainder_rest_s1,ɛ11,412.6099335,2158.396037
pešanâ-remainder_rest_s1,æ11,588.5901341,1462.106357
pešanâ-remainder_rest_s1,ɑ11,436.3807748,1111.986903
pešanâ2_s1,ɛ11,433.4091654,2193.189182
pešanâ2_s1,æ11,648.7175389,1452.422604
pešanâ2_s1,ɑ11,432.4851339,1141.729734
piWÂZE-scallions_s1,i13,330.6508245,2172.099892
piWÂZE-scallions_s1,ɑ33,477.6637031,1210.355864
piWÂZE-scallions_s1,ɛ33,479.7908272,2003.685133
piWÂZE2_s1,i13,349.9269155,2159.04245
piWÂZE2_s1,ɑ33,520.4166563,1155.580343
piWÂZE2_s1,ɛ33,556.0778069,1973.561403
piWÂZÂ-scallion_s1,i13,346.8781057,2210.160869
piWÂZÂ-scallion_s1,ɑ33,513.4053636,1219.795088
piWÂZÂ-scallion_s1,ɑ33,586.9458898,1277.433533
poqâ-nose_s1,ø11,436.536313,1360.047762
poqâ-nose_s1,ɑ11,662.2998715,1363.366998
pul-falldown_s1,ʉ11,345.5740369,1776.302997
pul2_s1,ʉ11,328.8641125,1848.550623
pėruq-finish_s1,ə11,438.4312837,1574.491628
pėruq-finish_s1,ʉ11,398.2321273,1180.152784
qardâ-cold_s1,æ11,767.9677487,1428.746066
qardâ-cold_s1,ɑ11,585.1826395,1184.773438
qarilulâ-coldness_s1,æ11,583.1724361,1799.355816
qarilulâ-coldness_s1,i11,341.8911899,2325.819833
qarilulâ-coldness_s1,ʉ11,325.2268956,1513.57161
qarilulâ-coldness_s1,ɑ11,585.6348724,1417.031215
qarilâ-cold_s1,æ11,597.4083227,1658.34179
qarilâ-cold_s1,i11,322.9412909,2429.663413
qarilâ-cold_s1,ɑ11,550.3058686,1392.048829
qulbâ-bracelet_s1,ʉ11,353.1250314,1325.768991
qulbâ-bracelet_s1,ɑ11,629.0766462,1361.252426
rang-color_s1,æ11,554.165272,1370.19203
rešâ-head_s1,ɛ11,420.0925219,2241.068444
rešâ-head_s1,ɑ11,677.4442429,1343.505063
riHÂN-sweetbasil_s1,i13,347.6448655,2474.852239
riHÂN-sweetbasil_s1,ɑ33,611.1620908,1283.793712
rēšutâ-bribe_s1,ē11,347.9747968,1951.761614
rēšutâ-bribe_s1,ʉ11,313.1755623,1784.063693
rēšutâ-bribe_s1,ɑ11,641.8682406,1320.012345
siWÂN-Sivan_s1,i13,346.0826909,2298.344713
siWÂN-Sivan_s1,ɑ33,495.5408969,1133.909301
sijami-myshoes_s1,i11,396.0782291,2390.084315
sijami-myshoes_s1,æ11,688.8691204,1283.650134
sijami-myshoes_s1,i11,342.6999729,2439.905635
sijami2_s1,i11,366.9736084,2395.457817
sijami2_s1,æ11,693.148078,1299.991486
sijami2_s1,i11,323.9492964,2253.948722
sonâ-grandfather_s1,ø22,454.3361704,1745.684838
sonâ-grandfather_s1,ɑ22,572.5802724,1359.627875
sēwele-hebecamesatiated_s1,ē11,442.9798496,1808.961919
sēwele-hebecamesatiated_s1,ɛ11,454.0108664,2077.486625
sēwele-hebecamesatiated_s1,ɛ11,492.5332358,2294.406794
sėfrâ-cloth_s1,ə11,487.0500661,1465.028714
sėfrâ-cloth_s1,ɑ11,656.5822341,1269.53941
tavilâ-stable_s1,æ11,646.5346937,1606.397531
tavilâ-stable_s1,i11,336.6875729,2492.173185
tavilâ-stable_s1,ɑ11,638.6988137,1481.403035
tavilâ2_s1,æ11,561.4847368,1904.504805
tavilâ2_s1,i11,329.580216,2567.228148
tavilâ2_s1,ɑ11,598.739951,1431.504241
tawule-sneezing_s1,æ11,490.2812537,1792.09433
tawule-sneezing_s1,ʉ11,378.1614884,1834.364159
tawule-sneezing_s1,ɛ11,419.2418668,2205.743892
taxt-bed_s1,æ11,791.6921469,1699.639678
tenâ-fig_s1,ɛ11,466.0766723,2187.702977
tenâ-fig_s1,ɑ11,604.945647,1299.105728
tore-oxen,ø11,350.0766322,1770.451598
tore-oxen,ɛ11,422.079547,2240.183088
torev-hisox_s1,ø11,380.6294043,1748.418402
torev-hisox_s1,ɛ11,464.4538603,2010.383358
tumâ-garlic_s1,ʉ11,357.1276013,1796.74758
tumâ-garlic_s1,ɑ11,598.0254666,1307.649575
tumâ2_s1,ʉ11,352.9596896,1711.480842
tumâ2_s1,ɑ11,539.4498326,1125.134324
tunâ-straw_s1,ʉ11,336.408033,1784.701641
tunâ-straw_s1,ɑ11,498.6510394,1342.188109
tuš-opposite_s1,ʉ11,371.8574582,2041.68805
tēlele-hebecamewet_s1,ē11,488.3122553,1752.38627
tēlele-hebecamewet_s1,ɛ11,488.53429,2119.309082
tēlele-hebecamewet_s1,ɛ11,498.7698969,2092.250641
tēlele-hebecamewet_s1,ɛ11,469.3232334,2094.743962
tēlele-hebecamewet_s1,ɛ11,459.581775,2066.843641
ujâ-edge_end_s1,ʉ11,233.8480771,1702.233438
ujâ-edge_end_s1,ɑ11,526.7552835,1340.680511
une-they_s1,ʉ11,345.6580452,1959.756984
une-they_s1,ɛ11,506.5219149,2309.191168
ušwâ-seven_s1,ʉ11,300.680318,1583.660684
ušwâ-seven_s1,ɑ11,544.7127203,1056.635008
weli-Iwas_s1,ɛ11,416.480648,2120.693596
weli-Iwas_s1,i11,320.181879,2361.180978
weli-Iwas_s1,ɛ11,483.9377611,2086.846538
weli-Iwas_s1,i11,322.6782083,2592.024593
xalâ-new_s1,æ11,749.9403917,1301.183326
xalâ-new_s1,ɑ11,692.2501618,1276.869885
xarupe-sharp_s1,æ11,701.4882368,1807.196767
xarupe-sharp_s1,ʉ11,360.4998292,1755.5248
xarupe-sharp_s1,ɛ11,487.9261592,2257.469478
xâišt-please_s1,ɑ11,612.3994042,1202.732679
xâišt-please_s1,i11,401.5042823,2356.219641
xēliqi-theyhavebecomeknotted_s1,ē11,353.378439,1689.182231
xēliqi-theyhavebecomeknotted_s1,i11,450.0865169,2156.38234
xēliqi-theyhavebecomeknotted_s1,i11,335.4333878,1966.732336
xėltâ-shehaseaten_s1,ə11,489.4388754,1230.749585
xėltâ-shehaseaten_s1,ɑ11,684.6563038,1280.26742
xėtnâ-son-in-law_s1,ə11,542.5617698,1432.715118
xėtnâ-son-in-law_s1,ɑ11,648.3652456,1282.349865
yaqore-todig_s1,æ11,636.5171821,1669.303641
yaqore-todig_s1,ø11,419.750823,1481.868295
yaqore-todig_s1,ɛ11,503.2973748,2155.987115
yēqeri-Ibecameheavy_s1,ē11,454.0219509,1936.381283
yēqeri-Ibecameheavy_s1,ɛ11,554.8988823,1782.551652
yēqeri-Ibecameheavy_s1,i11,332.9582865,2487.33115
zērele-hesowed_heplanted_s1,ē11,441.895637,1751.485606
zērele-hesowed_heplanted_s1,ɛ11,541.1500718,1999.856622
zērele-hesowed_heplanted_s1,ɛ11,550.9207695,2038.172968
zėnDÂN-prison_s1,ə13,423.4203626,1402.420618
zėnDÂN-prison_s1,ɑ33,462.4941195,1233.288604
ÂRÂ-period_interval_s1,ɑ22,533.7363222,1156.727352
ÂRÂ-period_interval_s1,ɑ22,563.1000537,1142.017385
čiBÂN2_s1,i13,303.991759,2342.830127
čiBÂN2_s1,ɑ33,516.374026,1125.405062
ĖDÂHÂ-pretention_pretentiousness_s1,ɑ22,533.4911041,1279.075626
ĖDÂHÂ-pretention_pretentiousness_s1,ɑ22,520.963647,1005.940079
ĖDÂHÂ2_s1,ə22,488.4868708,1671.752541
ĖDÂHÂ2_s1,ɑ22,573.8615887,1220.339778
ĖDÂHÂ2_s1,ɑ22,553.0403121,1092.815821
ĖŠKÂP-cupboard_s1,ɑ22,602.5958336,1089.897139
ĖŠKÂP2_s1,ɑ22,618.5935224,1141.679613
ėsteKÂN-cup_s1,ə13,432.5606282,1924.040851
ėsteKÂN-cup_s1,ɛ13,474.0377693,1782.318311
ėsteKÂN-cup_s1,ɑ33,559.9403554,1245.761439
ėčâ-nine_s1,ə11,405.7947217,1471.22777
ėčâ-nine_s1,ɑ11,575.9026095,1292.192274
ŠEMRÂ-spiderweb_s1,ɛ22,477.8938066,1444.5069
ŠEMRÂ-spiderweb_s1,ɑ22,555.5873589,1144.168048
ŠĒWÂWE-neigbors_s1,ē22,362.8618174,891.0900825
ŠĒWÂWE-neigbors_s1,ɑ22,694.1684658,1255.401952
ŠĒWÂWE-neigbors_s1,ɛ22,469.6829825,2132.4828
ŠĒWÂWÂ-neighbor_s1,ē22,355.7693348,1013.368117
ŠĒWÂWÂ-neighbor_s1,ɑ22,726.4239883,1273.264325
ŠĒWÂWÂ-neighbor_s1,ɑ22,572.5891512,1096.088768
šaroe_s1,æ11,506.3228883,1955.357359
šaroe_s1,ø11,397.3861978,1908.280217
šaroe_s1,ɛ11,405.4902614,2062.005161
šiyâ-mad_s1,i11,305.3564898,2399.325016
šiyâ-mad_s1,ɑ11,537.7993108,1287.076526
šiškâ-sewingneedle_s1,i11,270.1176297,2418.560178
šiškâ-sewingneedle_s1,ɑ11,573.8863615,1265.356006
šiškâ2_s1,i11,320.7258232,2336.00621
šiškâ2_s1,ɑ11,564.4373706,1314.903252
šiškâ3_s1,i11,322.5057045,2293.598837
šiškâ3_s1,ɑ11,575.6512485,1223.335063
šērele-heuntied_s1,ē11,436.6115873,1698.705654
šērele-heuntied_s1,ɛ11,509.0418358,2026.956186
šērele-heuntied_s1,ɛ11,735.1720854,2227.731096
šēreli-Iuntied_s1,ē11,407.2619487,1726.821073
šēreli-Iuntied_s1,ɛ11,462.1023559,2009.432326
šēreli-Iuntied_s1,i11,368.9810963,2493.895857
šērilâ-untieit_s1,ē11,389.8864208,2079.419497
šērilâ-untieit_s1,i11,356.9220612,2309.557425
šērilâ-untieit_s1,ɑ11,589.3892428,1388.139563
żang-rust_s1,æ11,810.0025882,1477.28943
żang-rust_s1,æ11,592.5618835,1418.533446
